timestamp,amount_ngn,sender_account,receiver_account,device_hash,ip_address,merchant_category,location,ip_geo_region,is_fraud,predicted_fraud,fraud_probability,risk_level,recommended_action
2023-11-10 04:41:43.355543,72275.22,8835511475,8458809254,D5786089,105.115.134.92,Airtime Top-up (MTN),Benin City,South South,False,1,0.51314205,HIGH,FLAG_FOR_REVIEW
2023-11-10 04:48:51.794147,6832634.43,8506546335,1844989802,D6342090,102.89.36.212,Shoprite Purchase,Port Harcourt,South South,False,1,0.40476924,MEDIUM,MONITOR
2023-11-10 05:18:15.860055,1631700.36,5686971885,1150433259,D6605857,41.58.198.3,Arik Air Flight,Kaduna,North West,False,1,0.50091064,HIGH,FLAG_FOR_REVIEW
2023-11-10 06:10:10.657843,481191.79,9308050156,6299483768,D3988388,102.89.37.121,ABC Transport Ticket,Ibadan,South West,False,1,0.4217798,MEDIUM,MONITOR
2023-11-10 06:34:26.123815,108303.89,9500249957,7447503661,D2236817,102.89.33.230,Ikeja Electric Bill,Onitsha,South East,False,1,0.4003924,MEDIUM,MONITOR
2023-11-10 08:03:08.983260,45322.81,8475883261,1978522170,D1365554,102.89.37.184,ATM Withdrawal,Lagos,South West,False,1,0.45219997,MEDIUM,MONITOR
2023-11-10 08:42:49.556057,181552.02,9840306348,6553100768,D2763624,197.210.67.224,Konga Order,Aba,South East,False,1,0.43337905,MEDIUM,MONITOR
2023-11-10 08:52:01.400019,9203289.58,9457437289,8662061740,D6872802,197.210.65.199,SPAR Purchase,Port Harcourt,South South,False,1,0.4446577,MEDIUM,MONITOR
2023-11-10 09:14:05.605783,144670.25,9815842427,1563043913,D4028065,197.210.170.164,POS Withdrawal,Aba,South East,False,1,0.56221646,CRITICAL,BLOCK
2023-11-10 09:16:52.205436,11301.1,9554211685,9921339071,D8621520,102.89.41.168,Other Transaction,Port Harcourt,South South,True,1,0.46368146,MEDIUM,MONITOR
2023-11-10 09:20:38.628543,1529700.17,9937496892,8567601140,D1776693,197.210.242.93,Shoprite Purchase,Kano,North West,False,1,0.43211123,MEDIUM,MONITOR
2023-11-10 09:30:39.925024,2680678.06,9768416582,3364275830,D8713193,197.210.87.135,Bolt Ride,Lagos,South West,False,1,0.44794717,MEDIUM,MONITOR
2023-11-10 09:32:55.926077,348159.77,8758263175,1124736131,D7295404,41.58.145.157,DSTV Payment,Port Harcourt,South South,False,1,0.41634116,MEDIUM,MONITOR
2023-11-10 09:36:58.115830,10000.0,8965660252,1427058774,D4681071,102.89.37.246,Other Transaction,Benin City,South South,False,1,0.47050336,MEDIUM,MONITOR
2023-11-10 09:37:16.777504,133925.33,9976093342,1209570427,D5188095,105.112.129.182,Other Transaction,Kaduna,North West,False,1,0.45737335,MEDIUM,MONITOR
2023-11-10 09:43:45.648548,3289743.06,9708823751,8062235122,D1668129,102.89.41.40,Jumia Purchase,Lagos,South West,False,1,0.41634288,MEDIUM,MONITOR
2023-11-10 09:44:24.050801,645704.6,9278943811,9538569507,D1050103,41.58.227.92,Paystack Payment,Benin City,South South,False,1,0.53240395,HIGH,FLAG_FOR_REVIEW
2023-11-10 09:50:55.323527,299408.88,9101209004,8549192558,D3255687,102.89.40.217,Shoprite Purchase,Ibadan,South West,False,1,0.364452,MEDIUM,MONITOR
2023-11-10 09:53:56.281990,94849.81,9877286225,6250146284,D1288927,197.210.124.84,Data Subscription (Airtel),Port Harcourt,South South,False,1,0.54779136,HIGH,FLAG_FOR_REVIEW
2023-11-10 10:06:06.023829,1103860.05,9584618431,4533723349,D6044957,41.58.164.183,SportyBet Deposit,Lagos,South West,False,1,0.4613541,MEDIUM,MONITOR
2023-11-10 10:14:28.479381,113748.21,9287492256,8364510709,D1114931,41.58.150.166,Arik Air Flight,Onitsha,South East,True,1,0.40390307,MEDIUM,MONITOR
2023-11-10 10:25:28.168495,500.0,9802601194,8983569716,D9165052,41.58.199.95,Ikeja Electric Bill,Benin City,South South,False,1,0.43603864,MEDIUM,MONITOR
2023-11-10 10:37:12.428116,4041256.22,7790516151,6115579335,D2823315,41.58.240.9,SportyBet Deposit,Aba,South East,True,1,0.457539,MEDIUM,MONITOR
2023-11-10 10:42:35.168638,286793.0,9760704894,2107011374,D8275008,197.210.78.85,Local Market Purchase,Port Harcourt,South South,False,1,0.4469435,MEDIUM,MONITOR
2023-11-10 10:58:48.352066,59212.64,9657558608,7791796773,D8392975,41.58.241.28,SportyBet Deposit,Port Harcourt,South South,False,1,0.47824806,MEDIUM,MONITOR
2023-11-10 11:12:22.185085,20429.1,8581732104,8493535660,D8132702,197.210.20.140,Other Transaction,Onitsha,South East,False,1,0.44691095,MEDIUM,MONITOR
2023-11-10 11:20:49.328602,144756.85,9826532002,9408284635,D9406040,102.89.38.217,Konga Order,Aba,South East,False,1,0.44553152,MEDIUM,MONITOR
2023-11-10 11:26:26.559151,196619.26,8803897106,1141232575,D7598992,105.114.151.48,Bolt Ride,Ibadan,South West,False,1,0.44284016,MEDIUM,MONITOR
2023-11-10 11:37:16.836835,17131.06,9357596460,4380429543,D2096256,197.210.116.208,Filmhouse Cinemas Ticket,Kano,North West,False,1,0.51166797,HIGH,FLAG_FOR_REVIEW
2023-11-10 12:01:30.859063,13831.62,9545898146,8739083374,D7548203,102.89.38.84,Bolt Ride,Kano,North West,False,1,0.4322167,MEDIUM,MONITOR
2023-11-10 12:06:53.359024,18938.18,9516248283,5718774635,D1715109,102.89.44.66,Other Transaction,Aba,South East,False,1,0.4042901,MEDIUM,MONITOR
2023-11-10 12:22:10.669768,45379.43,9684831011,1304519626,D3814663,105.115.205.113,Bolt Ride,Lagos,South West,False,1,0.45041266,MEDIUM,MONITOR
2023-11-10 12:25:35.683897,17046.08,8946775342,3136759925,D9672967,197.210.241.198,Bolt Ride,Kano,North West,False,1,0.44660217,MEDIUM,MONITOR
2023-11-10 12:27:00.027973,5542.32,9297529261,8118359395,D2189310,197.210.194.79,Church Offering,Port Harcourt,South South,False,1,0.5246477,HIGH,FLAG_FOR_REVIEW
2023-11-10 12:34:01.774416,111694.53,9298014212,9280753610,D3784403,41.58.197.213,SportyBet Deposit,Kano,North West,True,1,0.43498367,MEDIUM,MONITOR
2023-11-10 12:37:41.745202,8672.91,8945582395,1597512371,D7414346,197.210.89.206,Local Market Purchase,Kano,North West,False,1,0.54675543,HIGH,FLAG_FOR_REVIEW
2023-11-10 12:39:19.995773,476590.48,9961540611,4541655361,D3859379,197.210.242.173,SPAR Purchase,Benin City,South South,False,1,0.43954554,MEDIUM,MONITOR
2023-11-10 12:42:18.904873,12915.52,9033550631,4698833287,D8271851,105.113.77.135,Konga Order,Benin City,South South,False,1,0.44396573,MEDIUM,MONITOR
2023-11-10 12:52:51.195080,2516318.92,8805995105,9897039335,D3368028,105.112.66.26,SportyBet Deposit,Port Harcourt,South South,False,1,0.48080766,MEDIUM,MONITOR
2023-11-10 12:57:23.450678,101424.31,9608559668,8563384211,D7780296,197.210.32.199,ATM Withdrawal,Onitsha,South East,False,1,0.42808342,MEDIUM,MONITOR
2023-11-10 13:09:12.021297,148222.32,9816719384,2754835221,D9276391,105.113.225.252,ABC Transport Ticket,Aba,South East,False,1,0.46627054,MEDIUM,MONITOR
2023-11-10 13:14:54.020101,812851.72,8715679628,2406024042,D2042148,41.58.184.36,Filmhouse Cinemas Ticket,Onitsha,South East,False,1,0.49650306,MEDIUM,MONITOR
2023-11-10 13:21:47.738469,15746.3,8753271763,6988449134,D4986235,197.210.45.41,Ikeja Electric Bill,Kaduna,North West,False,1,0.39229313,MEDIUM,MONITOR
2023-11-10 13:25:05.628051,1417.36,9461583842,8607754277,D1659559,197.210.210.133,Other Transaction,Benin City,South South,False,1,0.45518798,MEDIUM,MONITOR
2023-11-10 13:27:35.640960,16863.73,9266621299,7311848453,D4209394,197.210.62.218,Airtime Top-up (MTN),Kaduna,North West,False,1,0.5931623,CRITICAL,BLOCK
2023-11-10 13:31:38.453522,215734.39,9963830878,8251040709,D1136093,197.210.243.139,Konga Order,Ibadan,South West,False,1,0.45135146,MEDIUM,MONITOR
2023-11-10 14:05:10.854232,794270.12,9432748430,7406998572,D9267873,41.58.205.18,Flutterwave Payment,Enugu,South East,False,1,0.5747698,CRITICAL,BLOCK
2023-11-10 14:06:29.239211,977013.63,9941464913,9120572788,D4473370,102.89.45.158,ATM Withdrawal,Kano,North West,False,1,0.4790482,MEDIUM,MONITOR
2023-11-10 14:13:18.728890,1653752.93,9886389113,4860392736,D1764674,102.89.37.87,POS Withdrawal,Ibadan,South West,False,1,0.38687366,MEDIUM,MONITOR
2023-11-10 14:18:32.148247,598999.85,9907999777,8987170883,D4210579,105.114.151.121,POS Withdrawal,Lagos,South West,False,1,0.4966238,MEDIUM,MONITOR
2023-11-10 14:23:30.459763,34215.57,9284840224,1674965152,D6658589,41.58.245.7,Other Transaction,Abuja,North Central,False,1,0.5174776,HIGH,FLAG_FOR_REVIEW
2023-11-10 14:23:32.602042,449801.28,9782062259,9831362505,D4570212,105.115.214.88,Arik Air Flight,Abuja,North Central,False,1,0.606905,CRITICAL,BLOCK
2023-11-10 14:31:57.666126,702722.17,9780948558,5965039755,D9530589,197.210.17.19,Filmhouse Cinemas Ticket,Lagos,South West,False,1,0.48848423,MEDIUM,MONITOR
2023-11-10 14:36:34.882370,24067.41,9748985571,4468733134,D4519830,41.58.215.137,Bet9ja Stake,Lagos,South West,False,1,0.5523592,CRITICAL,BLOCK
2023-11-10 14:48:28.307027,500.0,9668706746,4467639427,D8434956,197.210.201.199,POS Withdrawal,Lagos,South West,False,1,0.5152147,HIGH,FLAG_FOR_REVIEW
2023-11-10 14:51:59.537407,3329072.63,8629369350,2300550451,D8166680,197.210.247.89,Church Offering,Lagos,South West,False,1,0.5110109,HIGH,FLAG_FOR_REVIEW
2023-11-10 15:01:41.793525,181339.2,9923841157,1719833134,D8380063,197.210.144.2,Other Transaction,Enugu,South East,False,1,0.68416864,CRITICAL,BLOCK
2023-11-10 15:20:13.372553,3226573.1,9553466242,5036063052,D5008457,105.114.210.100,Shoprite Purchase,Port Harcourt,South South,False,1,0.46011728,MEDIUM,MONITOR
2023-11-10 15:25:25.585813,83790.51,9403807231,2770644189,D8207056,197.210.231.88,Bolt Ride,Kano,North West,False,1,0.4643543,MEDIUM,MONITOR
2023-11-10 15:29:19.761133,11048.46,9735803361,2015862432,D7476303,102.89.38.109,POS Withdrawal,Kaduna,North West,False,1,0.48184416,MEDIUM,MONITOR
2023-11-10 15:46:32.774067,928589.44,9469591722,5532230290,D9050354,197.210.111.16,Bet9ja Stake,Enugu,South East,False,1,0.5226822,HIGH,FLAG_FOR_REVIEW
2023-11-10 15:47:36.103912,178424.37,9669657936,9316721331,D1087896,197.210.185.75,Other Transaction,Benin City,South South,False,1,0.48318368,MEDIUM,MONITOR
2023-11-10 15:52:07.858426,500.0,9425631631,7816171523,D4002606,102.89.36.181,Airtime Top-up (MTN),Lagos,South West,False,1,0.53706384,HIGH,FLAG_FOR_REVIEW
2023-11-10 15:56:26.495605,118365.51,9354146032,7031695132,D6487442,41.58.139.50,Arik Air Flight,Lagos,South West,False,1,0.47152692,MEDIUM,MONITOR
2023-11-10 16:05:29.684237,4699.23,9643891337,6374438942,D9941666,197.210.131.70,Konga Order,Aba,South East,False,1,0.49221992,MEDIUM,MONITOR
2023-11-10 16:14:38.203141,192682.61,9912726581,6035941795,D4307946,197.210.242.20,Bolt Ride,Kano,North West,True,1,0.47441566,MEDIUM,MONITOR
2023-11-10 16:35:35.634904,283991.15,9410584426,7036361910,D7481024,105.115.20.190,Local Market Purchase,Kano,North West,True,1,0.45461082,MEDIUM,MONITOR
2023-11-10 16:39:53.287683,3563.48,9711580060,8568786746,D8261562,41.58.191.47,Other Transaction,Port Harcourt,South South,False,1,0.51291734,HIGH,FLAG_FOR_REVIEW
2023-11-10 16:40:32.239654,80260.35,9717471593,3213740443,D6553612,105.115.9.24,SPAR Purchase,Port Harcourt,South South,False,1,0.53519917,HIGH,FLAG_FOR_REVIEW
2023-11-10 16:50:11.124230,5196.38,9647820736,8389426247,D9046234,105.112.234.28,SPAR Purchase,Benin City,South South,False,1,0.44443676,MEDIUM,MONITOR
2023-11-10 16:56:40.356136,10000.0,9539109420,6387750067,D9006554,102.89.42.60,SportyBet Deposit,Enugu,South East,False,1,0.40256143,MEDIUM,MONITOR
2023-11-10 17:08:22.949201,16534.67,9309044346,6360695069,D5714261,197.210.5.230,Bolt Ride,Port Harcourt,South South,False,1,0.4507214,MEDIUM,MONITOR
2023-11-10 17:12:49.988522,455618.17,8744030082,9509862666,D4819748,105.115.219.49,Airtime Top-up (MTN),Lagos,South West,False,1,0.5493166,HIGH,FLAG_FOR_REVIEW
2023-11-10 17:13:26.060090,27266.58,7990691813,7723379679,D8011927,102.89.40.21,Paystack Payment,Aba,South East,False,1,0.39980578,MEDIUM,MONITOR
2023-11-10 17:26:32.602721,222434.84,8252717100,8450290781,D6402342,41.58.175.138,Flutterwave Payment,Benin City,South South,False,1,0.52172405,HIGH,FLAG_FOR_REVIEW
2023-11-10 17:33:17.718240,513150.79,9574162665,1758516399,D5180394,105.113.59.75,Shoprite Purchase,Benin City,South South,False,1,0.53955275,HIGH,FLAG_FOR_REVIEW
2023-11-10 17:46:47.576166,21703.5,9072619366,8461635422,D5003710,105.113.215.65,Ikeja Electric Bill,Onitsha,South East,False,1,0.43736503,MEDIUM,MONITOR
2023-11-10 17:55:52.721877,1736507.73,8582909826,8228798174,D7805754,105.112.225.206,Local Market Purchase,Abuja,North Central,False,1,0.44660217,MEDIUM,MONITOR
2023-11-10 17:58:24.404079,4496526.39,9951316242,4321927879,D9499337,102.89.33.41,Other Transaction,Kano,North West,False,1,0.38067675,MEDIUM,MONITOR
2023-11-10 18:16:42.431874,66069.37,9696619615,6497997353,D5155947,105.113.68.232,Konga Order,Enugu,South East,False,1,0.49191564,MEDIUM,MONITOR
2023-11-10 18:44:19.907081,1000.0,9814789332,9875223114,D2864046,105.112.243.110,Data Subscription (Airtel),Aba,South East,False,1,0.5814817,CRITICAL,BLOCK
2023-11-10 18:54:56.665345,23710.69,9878172056,2800512262,D5073976,41.58.220.52,POS Withdrawal,Aba,South East,False,1,0.50658274,HIGH,FLAG_FOR_REVIEW
2023-11-10 19:15:49.707804,88334.18,9800407050,1367435397,D6928830,102.89.45.11,Jumia Purchase,Abuja,North Central,False,1,0.61388904,CRITICAL,BLOCK
2023-11-10 21:18:39.937107,50047.72,9800172611,5441679820,D9730823,102.89.40.16,Arik Air Flight,Kano,North West,False,1,0.42475677,MEDIUM,MONITOR
2023-11-10 22:43:38.301973,29603.91,8244272688,3401940355,D8609083,105.114.13.31,Paystack Payment,Onitsha,South East,False,1,0.4433726,MEDIUM,MONITOR
2023-11-10 23:12:15.805133,817966.95,9901496141,4110929459,D9266164,197.210.26.32,Data Subscription (Airtel),Ibadan,South West,False,1,0.5827915,CRITICAL,BLOCK
2023-11-10 23:14:23.768148,37934.09,9740521085,2945345714,D5807537,105.113.139.155,Other Transaction,Lagos,South West,False,1,0.54845566,HIGH,FLAG_FOR_REVIEW
2023-11-10 23:17:14.812189,44542.58,9838604684,8977425761,D7664560,41.58.197.226,Airtime Top-up (MTN),Aba,South East,False,1,0.5370444,HIGH,FLAG_FOR_REVIEW
2023-11-10 23:34:02.105420,60919.59,9011017726,1799018085,D6190724,102.89.47.55,Other Transaction,Onitsha,South East,False,1,0.5677098,CRITICAL,BLOCK
2023-11-10 23:54:20.746503,430397.72,8941594279,8251010249,D4151045,102.89.32.52,Shoprite Purchase,Onitsha,South East,False,1,0.42122066,MEDIUM,MONITOR
2023-11-11 00:32:53.211833,1099198.58,9727095180,6988449437,D2767854,102.89.41.2,POS Withdrawal,Aba,South East,False,1,0.5292935,HIGH,FLAG_FOR_REVIEW
2023-11-11 00:33:23.297419,15097.05,9448147682,5406169935,D1514403,41.58.197.7,Filmhouse Cinemas Ticket,Aba,South East,False,1,0.44457212,MEDIUM,MONITOR
2023-11-11 01:05:38.109076,200507.45,9477952659,8965620516,D4683018,197.210.208.136,Filmhouse Cinemas Ticket,Enugu,South East,False,1,0.5673877,CRITICAL,BLOCK
2023-11-11 01:30:37.054118,38769.29,9924955350,7441942348,D2007735,197.210.37.238,Other Transaction,Benin City,South South,False,1,0.48945364,MEDIUM,MONITOR
2023-11-11 01:41:24.364054,151850.42,8747753829,2370565367,D1971649,102.89.40.68,Church Offering,Onitsha,South East,False,1,0.5035836,HIGH,FLAG_FOR_REVIEW
2023-11-11 02:08:24.417781,22557.86,8601813356,5859274321,D4100408,102.89.39.253,Other Transaction,Port Harcourt,South South,True,1,0.5239344,HIGH,FLAG_FOR_REVIEW
2023-11-11 03:08:18.648912,62134.55,9361966773,5442058472,D2805620,102.89.41.204,Airtime Top-up (MTN),Abuja,North Central,False,1,0.5198309,HIGH,FLAG_FOR_REVIEW
2023-11-11 03:16:04.399018,5181647.71,9483139757,1559815163,D4721452,102.89.41.174,Paystack Payment,Abuja,North Central,False,1,0.5652118,CRITICAL,BLOCK
2023-11-11 04:05:28.970816,3231.07,9115793475,4404842789,D1312214,197.210.251.100,SportyBet Deposit,Abuja,North Central,False,1,0.39503768,MEDIUM,MONITOR
2023-11-11 04:18:53.058962,40151.57,9284269051,5417488733,D1270420,197.210.87.103,Church Offering,Enugu,South East,False,1,0.5307295,HIGH,FLAG_FOR_REVIEW
2023-11-11 05:08:30.742498,146316.43,9017633742,7482392204,D2760481,102.89.39.28,Shoprite Purchase,Benin City,South South,False,1,0.48616663,MEDIUM,MONITOR
2023-11-11 05:35:17.094265,44541.12,9534252757,6870628530,D2793652,41.58.176.135,Other Transaction,Lagos,South West,False,1,0.49160084,MEDIUM,MONITOR
2023-11-11 05:58:25.059606,215226.84,9603136910,8724369050,D3375391,197.210.248.107,Bet9ja Stake,Lagos,South West,False,1,0.49308798,MEDIUM,MONITOR
2023-11-11 06:50:41.176743,163451.14,8218476528,4337721243,D3520116,197.210.27.29,Church Offering,Ibadan,South West,True,1,0.5769166,CRITICAL,BLOCK
2023-11-11 06:59:03.084850,273105.65,9924223460,8672642457,D7032522,102.89.42.131,Konga Order,Port Harcourt,South South,False,1,0.3993087,MEDIUM,MONITOR
2023-11-11 08:50:12.077008,207255.32,9504737976,6302683957,D4176491,105.112.164.246,Church Offering,Port Harcourt,South South,False,1,0.5859033,CRITICAL,BLOCK
2023-11-11 08:51:31.983482,141410.12,9172186268,3031961898,D1312379,197.210.17.50,Ikeja Electric Bill,Enugu,South East,False,1,0.42092323,MEDIUM,MONITOR
2023-11-11 09:08:26.062775,1275026.28,9930867642,4415434140,D9491810,41.58.138.1,Other Transaction,Onitsha,South East,False,1,0.4574849,MEDIUM,MONITOR
2023-11-11 09:26:04.143380,51258.05,9377484390,3414417178,D9145714,105.114.102.97,ATM Withdrawal,Benin City,South South,False,1,0.49132997,MEDIUM,MONITOR
2023-11-11 10:04:09.606679,6648.75,9470272773,6971859264,D7370368,105.112.10.81,ABC Transport Ticket,Enugu,South East,False,1,0.48598137,MEDIUM,MONITOR
2023-11-11 10:05:03.180739,1098.12,9659113746,3954109605,D3385797,102.89.37.237,Other Transaction,Enugu,South East,False,1,0.39508185,MEDIUM,MONITOR
2023-11-11 10:18:31.304324,119677.06,9597804072,3075064268,D4561292,41.58.202.207,Shoprite Purchase,Kaduna,North West,False,1,0.39647484,MEDIUM,MONITOR
2023-11-11 10:58:31.701313,4177.51,9357820289,9950713746,D3853073,105.113.111.234,Local Market Purchase,Enugu,South East,False,1,0.4724954,MEDIUM,MONITOR
2023-11-11 11:09:30.449611,16065.85,9172588059,8692779040,D3548044,41.58.129.161,Data Subscription (Airtel),Aba,South East,False,1,0.5463784,HIGH,FLAG_FOR_REVIEW
2023-11-11 11:17:56.353892,6014180.08,9789210307,3562499483,D3231341,41.58.186.69,DSTV Payment,Kaduna,North West,False,1,0.41605937,MEDIUM,MONITOR
2023-11-11 11:18:35.948199,9273.17,9866599687,7756297918,D9683344,105.112.17.212,Church Offering,Kaduna,North West,False,1,0.42743018,MEDIUM,MONITOR
2023-11-11 11:23:52.979820,10000.0,9495781939,5312459115,D3029371,102.89.35.39,Arik Air Flight,Lagos,South West,False,1,0.4487023,MEDIUM,MONITOR
2023-11-11 11:25:50.264523,826410.16,9958347939,4281898044,D7916162,105.113.254.213,Data Subscription (Airtel),Ibadan,South West,False,1,0.6129989,CRITICAL,BLOCK
2023-11-11 11:27:09.014646,9684499.24,9600119978,5417213115,D5558338,102.89.35.111,POS Withdrawal,Lagos,South West,False,1,0.48242065,MEDIUM,MONITOR
2023-11-11 12:02:07.015142,1488964.38,9699226508,6919287026,D1452948,41.58.192.73,SPAR Purchase,Aba,South East,False,1,0.4184939,MEDIUM,MONITOR
2023-11-11 12:03:21.764353,5502468.16,9951213531,6258480683,D7355685,41.58.211.38,Other Transaction,Kaduna,North West,False,1,0.50290054,HIGH,FLAG_FOR_REVIEW
2023-11-11 12:05:53.342673,25788.48,9954670649,6343169170,D4895424,197.210.212.1,Filmhouse Cinemas Ticket,Port Harcourt,South South,False,1,0.5068142,HIGH,FLAG_FOR_REVIEW
2023-11-11 12:06:17.028214,202140.14,9791122371,9917765420,D6709784,41.58.254.188,SPAR Purchase,Onitsha,South East,False,1,0.48465037,MEDIUM,MONITOR
2023-11-11 12:13:36.225849,10265.19,9898252068,5041520477,D4854062,41.58.220.140,ABC Transport Ticket,Abuja,North Central,False,1,0.42956477,MEDIUM,MONITOR
2023-11-11 12:18:57.865234,17705747.28,9950871087,8303522627,D3473808,197.210.33.91,Church Offering,Kano,North West,False,1,0.4773768,MEDIUM,MONITOR
2023-11-11 12:26:42.970512,782508.61,9747738359,1320498219,D5890512,105.115.72.202,SPAR Purchase,Benin City,South South,False,1,0.59156346,CRITICAL,BLOCK
2023-11-11 12:53:52.861979,595713.22,9738723959,6808100488,D7123870,41.58.201.248,Paystack Payment,Kaduna,North West,False,1,0.55023587,HIGH,FLAG_FOR_REVIEW
2023-11-11 13:10:11.742140,2270714.32,9265850612,7689997390,D1408136,41.58.232.249,Data Subscription (Airtel),Onitsha,South East,False,1,0.57887554,CRITICAL,BLOCK
2023-11-11 13:29:33.203921,24838.48,9682507881,3021605552,D3128102,102.89.45.157,Other Transaction,Kano,North West,False,1,0.5509269,HIGH,FLAG_FOR_REVIEW
2023-11-11 13:30:41.550579,1000.0,9931690951,5129438898,D5286176,105.112.174.231,Flutterwave Payment,Port Harcourt,South South,False,1,0.5579943,CRITICAL,BLOCK
2023-11-11 13:44:51.052201,2587978.16,9004642396,5930533457,D3252264,41.58.230.76,Bet9ja Stake,Benin City,South South,False,1,0.5709146,CRITICAL,BLOCK
2023-11-11 13:56:05.814922,24261.86,9698479726,4800859160,D1370705,197.210.108.44,Other Transaction,Kaduna,North West,False,1,0.44240823,MEDIUM,MONITOR
2023-11-11 14:19:30.925053,294886.59,9423952945,6659859524,D7558065,105.112.241.63,Shoprite Purchase,Abuja,North Central,False,1,0.46051022,MEDIUM,MONITOR
2023-11-11 14:27:15.574376,4352079.76,9658580945,4314061475,D9349541,105.112.212.85,Other Transaction,Onitsha,South East,False,1,0.4320577,MEDIUM,MONITOR
2023-11-11 14:38:48.836213,326053.09,8366305392,2213901613,D1241231,102.89.43.129,SportyBet Deposit,Lagos,South West,False,1,0.4240232,MEDIUM,MONITOR
2023-11-11 14:41:28.018940,20923.98,9483227336,6572163355,D8910865,41.58.178.148,Ikeja Electric Bill,Ibadan,South West,True,1,0.35637552,MEDIUM,MONITOR
2023-11-11 14:45:32.336892,328366.59,9767452290,5635029460,D8950519,197.210.23.1,Local Market Purchase,Lagos,South West,False,1,0.46260494,MEDIUM,MONITOR
2023-11-11 15:01:12.506369,2929891.53,9487015088,9089487916,D2504092,41.58.191.92,Airtime Top-up (MTN),Benin City,South South,False,1,0.5449233,HIGH,FLAG_FOR_REVIEW
2023-11-11 15:08:10.810757,69543.4,9417232319,2831759333,D9970548,105.114.89.135,Other Transaction,Kaduna,North West,False,1,0.4733884,MEDIUM,MONITOR
2023-11-11 15:08:19.159475,589404.97,9689089693,4269885248,D2091621,41.58.150.161,Local Market Purchase,Ibadan,South West,False,1,0.5406788,HIGH,FLAG_FOR_REVIEW
2023-11-11 15:11:18.612078,20094.4,9858663548,3806918584,D8107928,102.89.46.98,Bet9ja Stake,Aba,South East,False,1,0.6052071,CRITICAL,BLOCK
2023-11-11 15:24:19.624824,11025.25,9516379113,1256821100,D3654855,102.89.37.231,ATM Withdrawal,Benin City,South South,False,1,0.6040822,CRITICAL,BLOCK
2023-11-11 15:29:04.260007,1406092.63,9809012530,1521829935,D8101648,41.58.148.168,Bet9ja Stake,Benin City,South South,False,1,0.62313235,CRITICAL,BLOCK
2023-11-11 15:39:36.785270,9623.68,9278639719,2417391816,D4249956,41.58.217.134,Flutterwave Payment,Enugu,South East,False,1,0.5691241,CRITICAL,BLOCK
2023-11-11 15:41:58.917565,36794.78,9496573607,8265367047,D7265115,41.58.151.11,Jumia Purchase,Onitsha,South East,False,1,0.44377187,MEDIUM,MONITOR
2023-11-11 15:55:13.839653,300020.67,9653002796,9850005881,D5205908,102.89.43.112,DSTV Payment,Benin City,South South,False,1,0.44270962,MEDIUM,MONITOR
2023-11-11 15:58:35.032469,24976.86,9429157759,2850002850,D5152332,197.210.86.234,Other Transaction,Aba,South East,False,1,0.47607452,MEDIUM,MONITOR
2023-11-11 16:16:59.147142,6796.31,9344932051,3668115409,D4357077,102.89.34.189,Bolt Ride,Lagos,South West,False,1,0.3814973,MEDIUM,MONITOR
2023-11-11 16:19:44.571327,379168.32,9471341497,8189484180,D7082681,197.210.126.222,Bolt Ride,Onitsha,South East,False,1,0.43260646,MEDIUM,MONITOR
2023-11-11 16:32:02.087567,950713.87,9436442740,8992474667,D6290726,102.89.45.224,Arik Air Flight,Benin City,South South,False,1,0.508332,HIGH,FLAG_FOR_REVIEW
2023-11-11 16:34:40.553345,625574.1,9609651991,3429375108,D2837245,102.89.47.99,Konga Order,Ibadan,South West,False,1,0.49963585,MEDIUM,MONITOR
2023-11-11 16:37:20.606523,13318.7,9631335951,5442801127,D8153244,41.58.165.114,Other Transaction,Kaduna,North West,False,1,0.44643334,MEDIUM,MONITOR
2023-11-11 16:56:30.439922,1533806.56,9602381305,8958490742,D5378806,102.89.37.199,Shoprite Purchase,Ibadan,South West,False,1,0.40757036,MEDIUM,MONITOR
2023-11-11 17:07:17.193579,118263.78,9879820783,1068018831,D8015822,102.89.47.84,Ikeja Electric Bill,Ibadan,South West,False,1,0.3793148,MEDIUM,MONITOR
2023-11-11 17:10:36.466077,22066.34,8913135118,5857715485,D2528355,105.113.72.200,ATM Withdrawal,Ibadan,South West,False,1,0.46633616,MEDIUM,MONITOR
2023-11-11 17:16:40.551682,50349.76,9302787376,5917034717,D1380606,41.58.133.158,Filmhouse Cinemas Ticket,Kaduna,North West,False,1,0.4717278,MEDIUM,MONITOR
2023-11-11 17:29:10.089090,499248.09,8196530623,9360220366,D6733664,41.58.159.183,Bet9ja Stake,Enugu,South East,False,1,0.59016836,CRITICAL,BLOCK
2023-11-11 17:32:10.728785,241045.87,9891114000,2561813041,D6148469,197.210.90.162,Other Transaction,Ibadan,South West,False,1,0.4615455,MEDIUM,MONITOR
2023-11-11 17:32:59.753506,116891.25,8846952554,8000082240,D7694279,102.89.47.58,Other Transaction,Kano,North West,False,1,0.43417934,MEDIUM,MONITOR
2023-11-11 17:39:52.897935,177723.72,9416106630,3307130979,D1480431,41.58.150.91,Other Transaction,Ibadan,South West,False,1,0.4627219,MEDIUM,MONITOR
2023-11-11 17:43:11.855370,1893761.09,9823994120,8161448236,D2335432,105.113.143.62,ABC Transport Ticket,Aba,South East,False,1,0.5321113,HIGH,FLAG_FOR_REVIEW
